64;ZA5274_Varfr02;FRAU, LIEBER MANN BEI D.KARRIERE HELFEN?;Über die Aufgaben der Frau in der Familie und bei der Kindererziehung gibt es verschiedene Meinungen. Bitte sagen Sie mir nun zu jeder Aussage auf dieser Liste, ob Sie ihr voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Eine berufstätige Mutter kann ein genauso herzliches und vertrauensvolles Verhältnis zu ihren Kindern finden wie eine Mutter, die nicht berufstätig ist.&Für eine Frau ist es wichtiger, ihrem Mann bei seiner Karriere zu helfen, als selbst Karriere zu machen.&Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.&Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.&Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.&Eine verheiratete Frau sollte auf eine Berufstätigkeit verzichten, wenn es nur eine begrenzte Anzahl von Arbeitsplätzen gibt, und wenn ihr Mann in der Lage ist, für den Unterhalt der Familie zu sorgen.;&2012, 2016: keine Teilnahme an Split 1 (Code 2 in splt12_2 bzw. splt16_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1990, 1994, 1998, 2002, 2006, 2010, 2014, 2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;2 - Für eine Frau ist es wichtiger, ihrem Mann bei seiner Karriere zu helfen, als selbst Karriere zu machen.;;;
65;ZA5274_Varfr03a;FRAU, NICHT ARBEITEN BEI KLEINKIND?(A)  ;Über die Aufgaben der Frau in der Familie und bei der Kindererziehung gibt es verschiedene Meinungen. Bitte sagen Sie mir nun zu jeder Aussage auf dieser Liste, ob Sie ihr voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Eine berufstätige Mutter kann ein genauso herzliches und vertrauensvolles Verhältnis zu ihren Kindern finden wie eine Mutter, die nicht berufstätig ist.&Für eine Frau ist es wichtiger, ihrem Mann bei seiner Karriere zu helfen, als selbst Karriere zu machen.&Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.&Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.&Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.&Eine verheiratete Frau sollte auf eine Berufstätigkeit verzichten, wenn es nur eine begrenzte Anzahl von Arbeitsplätzen gibt, und wenn ihr Mann in der Lage ist, für den Unterhalt der Familie zu sorgen.;&2012, 2016: keine Teilnahme an Split 1 (Code 2 in splt12_2 bzw. splt16_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1990, 1994, 1998, 2002, 2006, 2010, 2014, 2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;3 - Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.;;;
66;ZA5274_Varmd07;VORKOMMEN: ELTERN DISKRIMINIEREN TUERKEN;Auf dieser Liste sind drei Situationen mit einem bestimmten Verhalten der beteiligten Personen aufgeführt. Was meinen Sie, wie häufig kommt so etwas in Deutschland vor? Bitte sagen Sie es getrennt für A, B und C.;&Eltern verbieten Ihrer 17jährigen Tochter die Freundschaft mit einem türkischen Jugendlichen.;&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2018&Das kommt nie vor&Das kommt selten vor&Das kommt hin und wieder vor&Das kommt oft vor&Das kommt sehr oft vor;1 - Eltern verbieten Ihrer 17jährigen Tochter die Freundschaft mit einem türkischen Jugendlichen.;;;
67;ZA5274_Varmm02;ISLAM PASST IN DIE DEUTSCHE GESELLSCHAFT;Im Folgenden möchte ich Ihnen nun noch einige Fragen zum Islam stellen. Sagen Sie mir bitte zu jeder Aussage anhand dieser Liste, inwieweit Sie ihr zustimmen.;&Die Ausübung des islamischen Glaubens in Deutschland sollte eingeschränkt werden.&Der Islam passt in die deutsche Gesellschaft.&Die Anwesenheit von Muslimen in Deutschland führt zu Konflikten.&Islamische Gemeinschaften sollten vom Staat beobachtet werden.&Ich hätte nichts gegen einen muslimischen Bürgermeister in meiner Gemeinde.;&Befragter gehört einer islamischen Religionsgemeinschaft an (Code 1 in rd03)&Keine Angabe&Nicht erhoben 1980-2010, 2014, 2018&Stimme überhaupt nicht zu&..&..&..&..&..&Stimme voll und ganz zu;2 - Der Islam passt in die deutsche Gesellschaft.;;;
68;ZA5274_Varmg16;EINHEIRAT IN EIGENE FAMILIE: TUERKE     ; Und wie wäre es, wenn ein Angehöriger einer dieser Gruppen in Ihre Familie einheiraten würde?  Inwieweit wäre Ihnen das angenehm oder unangenehm?;&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Italiener in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein deutschstämmiger Aussiedler aus Osteuropa in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Asylbewerber in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Türke in Ihre Familie einheiraten würde?&Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Jude in Ihre Familie einheiraten würde?;&2016: keine Teilnahme an Split 1 (Code 2 in splt16_6)&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&-3 Wäre mir sehr unangenehm&-2&-1&0&+1&+2&+3 Wäre mir sehr angenehm;4 - Inwieweit wäre es Ihnen angenehm oder unangenehm, wenn ein Türke in Ihre Familie einheiraten würde?;;;
69;ZA5274_Varms16;MOECHTE NICHT IN WOHNGEBIET 3 LEBEN     ;Und in welchen Wohngebieten würden Sie gar nicht wohnen wollen?;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gar nicht wohnen wollen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;3 - Wohngebiet 3;;;
70;ZA5274_Varms19;MOECHTE NICHT IN WOHNGEBIET 6 LEBEN     ;Und in welchen Wohngebieten würden Sie gar nicht wohnen wollen?;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gar nicht wohnen wollen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;6 - Wohngebiet 6;;;
71;ZA5274_Varms14;MOECHTE NICHT IN WOHNGEBIET 1 LEBEN     ;Und in welchen Wohngebieten würden Sie gar nicht wohnen wollen?;&Wohngebiet 1&Wohngebiet 2&Wohngebiet 3&Wohngebiet 4&Wohngebiet 5&Wohngebiet 6&Wohngebiet 7&Wohngebiet 8&Wohngebiet 9&Wohngebiet 10&Wohngebiet 11&Wohngebiet 12&Wohngebiet 13;&Würde in keinem der Wohngebiete gar nicht wohnen wollen&Keine Angabe&Nicht erhoben 1980-2004, 2008-2014, 2018&Nicht genannt&Genannt;1 - Wohngebiet 1;;;
72;ZA5274_Varhb04;KONSUMHAUEFIGKEIT: WEISSBROT, TOASTBROT ;Auf der folgenden Liste haben wir eine Reihe verschiedener Nahrungsmittel und Getränke zusammengestellt. Sagen Sie mir bitte für jedes der folgenden Nahrungsmittel bzw. Getränke, wie häufig Sie diese zu sich nehmen.;&Voll- oder Mehrkornbrot, oder -brötchen&Weißbrot, Brötchen, Toastbrot&Frisches Obst&Frisch- oder Tiefkühlgemüse&Fleisch- oder Wurstwaren&Frittierte Speisen (z.B. Pommes Frites, Chips)&Süßwaren, Kuchen, Kekse, Gebäck&Bier oder Wein&Höherprozentige alkoholische Getränke;&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Mehrmals täglich&Täglich bzw. fast täglich&Mehrmals in der Woche&Etwa einmal in der Woche&Zwei- bis dreimal im Monat&Einmal im Monat oder seltener&Nie;2 - Weißbrot, Brötchen, Toastbrot;;;
73;ZA5274_Varhb07;KONSUMHAUEFIGKEIT: FLEISCH, WURST       ;Auf der folgenden Liste haben wir eine Reihe verschiedener Nahrungsmittel und Getränke zusammengestellt. Sagen Sie mir bitte für jedes der folgenden Nahrungsmittel bzw. Getränke, wie häufig Sie diese zu sich nehmen.;&Voll- oder Mehrkornbrot, oder -brötchen&Weißbrot, Brötchen, Toastbrot&Frisches Obst&Frisch- oder Tiefkühlgemüse&Fleisch- oder Wurstwaren&Frittierte Speisen (z.B. Pommes Frites, Chips)&Süßwaren, Kuchen, Kekse, Gebäck&Bier oder Wein&Höherprozentige alkoholische Getränke;&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Mehrmals täglich&Täglich bzw. fast täglich&Mehrmals in der Woche&Etwa einmal in der Woche&Zwei- bis dreimal im Monat&Einmal im Monat oder seltener&Nie;5 - Fleisch- oder Wurstwaren;;;
74;ZA5274_Varhb08;KONSUMHAUEFIGKEIT: FRITTIERTE SPEISEN   ;Auf der folgenden Liste haben wir eine Reihe verschiedener Nahrungsmittel und Getränke zusammengestellt. Sagen Sie mir bitte für jedes der folgenden Nahrungsmittel bzw. Getränke, wie häufig Sie diese zu sich nehmen.;&Voll- oder Mehrkornbrot, oder -brötchen&Weißbrot, Brötchen, Toastbrot&Frisches Obst&Frisch- oder Tiefkühlgemüse&Fleisch- oder Wurstwaren&Frittierte Speisen (z.B. Pommes Frites, Chips)&Süßwaren, Kuchen, Kekse, Gebäck&Bier oder Wein&Höherprozentige alkoholische Getränke;&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Mehrmals täglich&Täglich bzw. fast täglich&Mehrmals in der Woche&Etwa einmal in der Woche&Zwei- bis dreimal im Monat&Einmal im Monat oder seltener&Nie;6 - Frittierte Speisen (z.B. Pommes Frites, Chips);;;
75;ZA5274_Varht02;ARZTBESUCH L. 3 MONATE: CHRONISCH KRANK ;Wenn Sie jetzt einmal an die letzten 3 Monate denken: Aus welchem Anlass bzw. welchen Anlässen sind Sie in den letzten 3 Monaten beim Arzt gewesen? Was von dieser Liste trifft zu? Bitte nennen Sie mir alle zutreffenden Kennbuchstaben.;&Wegen einer akuten Erkrankung (z.B. Grippe, Verletzung)&Wegen einer chronischen Krankheit (z.B. Zuckerkrankheit / Diabetes, Bluthochdruck / Hypertonie, Rheuma)&Wegen einer Befindlichkeitsstörung (z.B. allgemeines Unwohlsein, Schlafstörungen)&Nur zur Beratung&Nur zu einem Praxisbesuch ohne ärztliche Konsultation (z.B. Rezeptausstellung, Bestrahlung)&Zur Vorsorgeuntersuchung oder Impfung&Aus sonstigem Grund, und zwar: ______;&War in den letzten 3 Monaten nicht beim Arzt&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Nicht genannt&Genannt;2 - Wegen einer chronischen Krankheit (z.B. Zuckerkrankheit / Diabetes, Bluthochdruck / Hypertonie, Rheuma);;;
76;ZA5274_Varht04;ARZTBESUCH L. 3 MONATE: BERATUNG        ;Wenn Sie jetzt einmal an die letzten 3 Monate denken: Aus welchem Anlass bzw. welchen Anlässen sind Sie in den letzten 3 Monaten beim Arzt gewesen? Was von dieser Liste trifft zu? Bitte nennen Sie mir alle zutreffenden Kennbuchstaben.;&Wegen einer akuten Erkrankung (z.B. Grippe, Verletzung)&Wegen einer chronischen Krankheit (z.B. Zuckerkrankheit / Diabetes, Bluthochdruck / Hypertonie, Rheuma)&Wegen einer Befindlichkeitsstörung (z.B. allgemeines Unwohlsein, Schlafstörungen)&Nur zur Beratung&Nur zu einem Praxisbesuch ohne ärztliche Konsultation (z.B. Rezeptausstellung, Bestrahlung)&Zur Vorsorgeuntersuchung oder Impfung&Aus sonstigem Grund, und zwar: ______;&War in den letzten 3 Monaten nicht beim Arzt&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Nicht genannt&Genannt;4 - Nur zur Beratung;;;
77;ZA5274_Varht05;ARZTBESUCH L. 3 MONATE: NUR PRAXISBESUCH;Wenn Sie jetzt einmal an die letzten 3 Monate denken: Aus welchem Anlass bzw. welchen Anlässen sind Sie in den letzten 3 Monaten beim Arzt gewesen? Was von dieser Liste trifft zu? Bitte nennen Sie mir alle zutreffenden Kennbuchstaben.;&Wegen einer akuten Erkrankung (z.B. Grippe, Verletzung)&Wegen einer chronischen Krankheit (z.B. Zuckerkrankheit / Diabetes, Bluthochdruck / Hypertonie, Rheuma)&Wegen einer Befindlichkeitsstörung (z.B. allgemeines Unwohlsein, Schlafstörungen)&Nur zur Beratung&Nur zu einem Praxisbesuch ohne ärztliche Konsultation (z.B. Rezeptausstellung, Bestrahlung)&Zur Vorsorgeuntersuchung oder Impfung&Aus sonstigem Grund, und zwar: ______;&War in den letzten 3 Monaten nicht beim Arzt&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Nicht genannt&Genannt;5 - Nur zu einem Praxisbesuch ohne ärztliche Konsultation (z.B. Rezeptausstellung, Bestrahlung);;;
78;ZA5274_Varhs14;LETZTE 4 WOCHEN: KONTAKTE EINGESCHRAENKT; In den folgenden Fragen geht es darum, wie es Ihnen IN DEN LETZTEN VIER WOCHEN körperlich und seelisch gegangen ist. Bitte antworten Sie jeweils anhand der Liste.  Wie häufig kam es in den letzten vier Wochen vor,;&dass Sie wegen SEELISCHER ODER EMOTIONALER PROBLEME in Ihrer Arbeit oder Ihren alltäglichen Beschäftigungen weniger geschafft haben als Sie eigentlich wollten?&dass Sie deswegen in der Art Ihrer Tätigkeiten eingeschränkt waren?&dass Sie wegen GESUNDHEITLICHER ODER SEELISCHER PROBLEME in Ihren sozialen Kontakten, z.B. mit Freunden, Bekannten oder Verwandten eingeschränkt waren?;&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Immer&Oft&Manchmal&Fast nie&Nie;3 - dass Sie wegen GESUNDHEITLICHER ODER SEELISCHER PROBLEME in Ihren sozialen Kontakten, z.B. mit Freunden, Bekannten oder Verwandten eingeschränkt waren?;;;
79;ZA5274_Varhd01;BEFR.: ALLERGIE                         ;Hier haben wir eine Liste mit häufigen Krankheiten. Bitte sagen Sie mir, an welchen Krankheiten oder Beschwerden Sie seit mindestens 12 Monaten chronisch leiden. Nennen Sie mir bitte den bzw. die entsprechenden Kennbuchstaben.;&Allergie&Migräne&Bluthochdruck, Hypertonie&Durchblutungsstörungen am Herzen, Angina Pectoris&Rheuma, chronische Gelenkentzündung, Arthritis, Arthrose, Gicht&Wirbelsäulenschäden&Chronische Bronchitis&Asthma&Leberentzündung, Hepatitis, Leberschrumpfung, Leberzirrhose&Zuckerkrankheit, Diabetes&Krebs&Osteoporose&Sonstige, und zwar: ______;&Keine chronischen Krankheiten oder Beschwerden&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Nicht genannt&Genannt;1 - Allergie;;;
80;ZA5274_Varhw02;ARBEITSBED.: ZEIT-, LEISTUNGSDRUCK      ;Jetzt würden wir gerne etwas zu Ihren Arbeitsbedingungen in Ihrem Hauptberuf erfahren. Ist Ihre jetzige berufliche Tätigkeit -  stark, etwas oder überhaupt nicht gekennzeichnet durch -;&Lärm, Staub, Gase, Dämpfe oder schlechte Luft?&Zeit- / Leistungsdruck?&schlechtes Arbeitsklima?&Überstunden, lange Arbeitszeit?&Schicht-/ Nachtarbeit?&schwere körperliche Arbeit?;&Befragter ist nicht hauptberuflich erwerbstätig (Code 3-11 in work)&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Ja, stark&Ja, etwas&Nein, überhaupt nicht;2 - Zeit- / Leistungsdruck?;;;
81;ZA5274_Varhw06;ARBEITSBED.: SCHWERE KOERPERARBEIT      ;Jetzt würden wir gerne etwas zu Ihren Arbeitsbedingungen in Ihrem Hauptberuf erfahren. Ist Ihre jetzige berufliche Tätigkeit -  stark, etwas oder überhaupt nicht gekennzeichnet durch -;&Lärm, Staub, Gase, Dämpfe oder schlechte Luft?&Zeit- / Leistungsdruck?&schlechtes Arbeitsklima?&Überstunden, lange Arbeitszeit?&Schicht-/ Nachtarbeit?&schwere körperliche Arbeit?;&Befragter ist nicht hauptberuflich erwerbstätig (Code 3-11 in work)&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Ja, stark&Ja, etwas&Nein, überhaupt nicht;6 - schwere körperliche Arbeit?;;;
82;ZA5274_Varhe09;PERS.BELASTUNG: INDUST.ABFALL IM WASSER ; Und wie stark fühlen Sie sich persönlich in Ihrer eigenen Umwelt belastet durch:;&Fluglärm&Bleigehalt im Benzin&Industrieabfälle in den Gewässern&Kernkraftwerke&Industrieabgase&Verkehrslärm und Autoabgase;&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1982, 1986, 1990, 1991, 1994-2018&Sehr stark&Ziemlich stark&Eher schwach&Überhaupt nicht;3 - Industrieabfälle in den Gewässern;;;
83;ZA5274_Varha04;AIDSINFIZIERTE: MOEGL. ENTLASSUNGSGRUND ;Es (<1988:> In jüngster Zeit) werden verschiedene Maßnahmen diskutiert, die gegenüber Personen ergriffen werden sollten, die mit AIDS angesteckt sind. Sagen Sie mir zu jeder Maßnahme auf dieser Liste, ob Sie sie befürworten oder ablehnen.;&Personen, die mit AIDS angesteckt sind, sollten höhere Beiträge in der gesetzlichen Krankenversicherung bezahlen.&Ein mit AIDS angesteckter Arbeitnehmer sollte entlassen werden können.&Die Einreise in die Bundesrepublik Deutschland sollte Ausländern, die mit AIDS angesteckt sind, verwehrt werden.&Ärzte und Krankenhäuser sollten Personen, die mit AIDS angesteckt sind, unter Angabe des Namens zentral melden.;&Noch nie von AIDS gehört (Code 2 in ha01)&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1986, 1991, 1994-2018&Befürworte ich&Lehne ich ab;2 - Ein mit AIDS angesteckter Arbeitnehmer sollte entlassen werden können.;;;
84;ZA5274_Varhs15a;BEFR. SCHWERBEHINDERT?                  ; Sind Sie nach amtlicher Feststellung erwerbsgemindert oder schwerbehindert?;;&Keine Angabe&Nicht erhoben 1980-2002, 2006-2012, 2016, 2018&Ja&Nein;;;;
85;ZA5274_Varcs01;SCHON VERUEBT: SCHWARZFAHREN?           ; Würden Sie jetzt bitte dieses Blatt ausfüllen und es dann in den Umschlag stecken (und diesen verschließen). Vergessen Sie bitte nicht, auch die Fragen auf der Rückseite zu beantworten!;&Öffentliche Verkehrsmittel benutzt, ohne einen gültigen Fahrausweis zu besitzen.;&2000 CAPI: keine Teilnahme an Split 1 (Code 2 in splt00)&Beiblatt nicht ausgefüllt&Keine Angabe&Verweigert&Nicht erhoben 1980-1988, 1991-1998, 2002-2018&Noch nie&1mal&2 bis 5mal&6 bis 10mal&11 bis 20mal&mehr als 20mal;1 - Öffentliche Verkehrsmittel benutzt, ohne einen gültigen Fahrausweis zu besitzen.;;;
86;ZA5274_Varcs03;SCHON VERUEBT: LADENDIEBSTAHL?          ; Würden Sie jetzt bitte dieses Blatt ausfüllen und es dann in den Umschlag stecken (und diesen verschließen). Vergessen Sie bitte nicht, auch die Fragen auf der Rückseite zu beantworten!;&In einem Kaufhaus oder Geschäft Waren mitgenommen, ohne zu bezahlen.;&2000 CAPI: keine Teilnahme an Split 1 (Code 2 in splt00)&Beiblatt nicht ausgefüllt&Keine Angabe&Verweigert&Nicht erhoben 1980-1988, 1991-1998, 2002-2018&Noch nie&1mal&2 bis 5mal&6 bis 10mal&11 bis 20mal&mehr als 20mal;1 - In einem Kaufhaus oder Geschäft Waren mitgenommen, ohne zu bezahlen.;;;
87;ZA5274_Varst01;VERTRAUEN ZU MITMENSCHEN                ; Manche Leute sagen, dass man den meisten Menschen trauen kann. Andere meinen, dass man nicht vorsichtig genug sein kann im Umgang mit anderen Menschen. Was ist Ihre Meinung dazu?;;&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1990, 1992-1998, 2004, 2006&Den meisten Menschen kann man trauen&Man kann nicht vorsichtig genug sein&Das kommt darauf an&Sonstiges, und zwar: ...;;;;
88;ZA5274_Varlp05;POLITIKER UNINTERESSIERT AN EINF.LEUTEN ; Ich werde Ihnen nun einige Aussagen vorlesen. Sagen Sie mir bitte zu jeder einzelnen dieser Aussagen, ob Sie persönlich derselben Meinung sind, oder ob Sie anderer Meinung sind.;&Egal was manche Leute sagen: Die Situation der einfachen Leute wird nicht besser, sondern schlechter.&So wie die Zukunft aussieht, kann man es kaum noch verantworten, Kinder auf die Welt zu bringen.&Die meisten Politiker interessieren sich in Wirklichkeit gar nicht für die Probleme der einfachen Leute.&Die meisten Leute kümmern sich in Wirklichkeit gar nicht darum, was mit ihren Mitmenschen geschieht.;&1990: keine Teilnahme an Split 1 (Code 2 in splt90)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1988, 1994, 1998, 2014&Bin derselben Meinung&Bin anderer Meinung;3 - Die meisten Politiker interessieren sich in Wirklichkeit gar nicht für die Probleme der einfachen Leute.;;;
89;ZA5274_Varlp07;REVANCHE: ANDERE IN SCHWERE LAGE BRINGEN; Ich lese Ihnen jetzt verschiedene Aussagen vor. Inwieweit treffen die einzelnen Aussagen Ihrer Meinung nach zu?;&Wenn mich jemand in eine schwierige Lage bringt, werde ich das gleiche mit ihm machen.&Ich strenge mich besonders an, um jemandem zu helfen, der mir früher schon mal geholfen hat.;&Keine Angabe&Nicht erhoben 1980-2008, 2012, 2014, 2018&Trifft überhaupt nicht zu&..&..&..&..&..&Trifft voll und ganz zu;1 - Wenn mich jemand in eine schwierige Lage bringt, werde ich das gleiche mit ihm machen.;;;
90;ZA5274_Varlp08;FUER EMPFANGENE HILFE ANDEREN HELFEN    ; Ich lese Ihnen jetzt verschiedene Aussagen vor. Inwieweit treffen die einzelnen Aussagen Ihrer Meinung nach zu?;&Wenn mich jemand in eine schwierige Lage bringt, werde ich das gleiche mit ihm machen.&Ich strenge mich besonders an, um jemandem zu helfen, der mir früher schon mal geholfen hat.;&Keine Angabe&Nicht erhoben 1980-2008, 2012, 2014, 2018&Trifft überhaupt nicht zu&..&..&..&..&..&Trifft voll und ganz zu;2 - Ich strenge mich besonders an, um jemandem zu helfen, der mir früher schon mal geholfen hat.;;;
91;ZA5274_Varsm45;MITGLIED: INFORMELLE GRUPPE             ; Abgesehen von Organisationen und Vereinen, von denen wir gerade gesprochen haben, gehören Sie einer Gruppe an, die sich regelmäßig trifft oder regelmäßigen Kontakt hat und nicht als Verein organisiert ist? ;;&Keine Angabe&Nicht erhoben 1980-2006, 2010-2012, 2018&Ja&Nein;;;;
